pass_id,emd_lable2,mdl_influence_dense,tkt_avg_amt_y3_dense,tkt_all_amt_y3_dense,tkt_3y_amt_dense,tkt_i_amt_y3_dense,tkt_avg_amt_y2_dense,tkt_all_amt_y2_dense,tkt_i_amt_y2_dense,avg_dist_cnt_y3_dense,tkt_d_amt_y3_dense,avg_dist_cnt_y2_dense,dist_cnt_y2_dense,tkt_d_amt_y2_dense,dist_all_cnt_y3_dense,dist_cnt_y3_dense,tkt_avg_amt_y1_dense,dist_all_cnt_y2_dense,tkt_all_amt_y1_dense,pref_line_y3_1_distance_weighted_dense,pax_tax_dense,tkt_i_amt_y1_dense,tkt_avg_interval_y3_dense,pref_line_y2_1_distance_weighted_dense,avg_dist_cnt_y1_dense,dist_i_cnt_y3_dense,tkt_avg_interval_y2_dense,tkt_d_amt_y1_dense,dist_i_cnt_y2_dense,avg_pref_city_radius_y3_dense,avg_pref_city_radius_y2_dense,pax_fcny_dense,dist_cnt_y1_dense,dist_d_cnt_y3_dense,pref_line_y1_1_distance_weighted_dense,dist_all_cnt_y1_dense,avg_pref_orig_radius_y2_dense,dist_d_cnt_y2_dense,avg_pref_city_radius_y1_dense,avg_pref_orig_radius_y3_dense,avg_pref_orig_radius_y1_dense,dist_i_cnt_y1_dense,tkt_avg_interval_y1_dense,dist_d_cnt_y1_dense,diff_recent_flt_day_dense,cabin_hy_y_rate_y3_dense,select_seat_cnt_y2_dense,seat_walkway_cnt_y2_dense,seat_walkway_cnt_y3_dense,flt_leg_cnt_y2_dense,prebuy_d_cnt_y3_d14_dense,tkt_book_cnt_y1_dense,tkt_book_cnt_y3_dense,flt_leg_i_cnt_y3_dense,flt_leg_d_cnt_y3_dense,flt_cnt_y3_dense,cabin_hf_f_rate_y3_dense,cabin_c_rate_y3_dense,seat_middle_cnt_y2_dense,flt_bag_cnt_y3_dense,flt_leg_cnt_y1_dense,flt_leg_cnt_y3_dense,prebuy_d_cnt_y1_d14_dense,prebuy_d_cnt_y2_d3_dense,prebuy_d_cnt_y2_d7_dense,prebuy_d_cnt_y3_d7_dense,prebuy_i_cnt_y2_d99_dense,prebuy_i_cnt_y3_d99_dense,tkt_book_cnt_y2_dense,mdl_mcv_dense,seg_route_to_SYD_sparse,seg_route_to_LAX_sparse,seg_route_to_JFK_sparse,AB1015,AB1014,AB1013,AB1010,AB1009,AB1008,AB1007,AB1006,seg_cabin_Y_sparse,seg_cabin_W_sparse,seg_cabin_J_sparse,seg_cabin_C_sparse,festival_seg_zero_sparse,festival_seg_Tomb-sweepingDay_sparse,festival_seg_SpringFestival_sparse,festival_seg_NewYearsDay_sparse,festival_seg_NationalDay_sparse,festival_seg_Mid-autumnFestival_sparse,festival_seg_LabourDay_sparse,festival_seg_DragonBoatFestival_sparse,season_seg_dep_time_fall_sparse,season_seg_dep_time_spring_sparse,season_seg_dep_time_summer_sparse,season_seg_dep_time_winter_sparse,flt_leg_i_cnt_y1_dense
19291,0,23.98922855,542.3862465,3460.3413,86932.6,45.3166,381.5954937,2811.9973,45.3166,4979.278256,3415.0247,4157.262196,118779,2736.55578,179317,179317,0,55084,0,6143,150.26,0,16918.66667,6690,0,147901,16918.66667,0,34801,2506,1807,696,0,31416,0,0,1005,20283,0,1645,0,0,16918.66667,0,380,1,0,7,14,19,3,11,52,17,0,17,0,0,1,29,5,40,1,8,3,3,3,5,26,55,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19292,0,16.26106494,81.78724,65.23514,3324.44,43.89686,53.10823967,65.23514,43.89686,5338.532173,21.33828,5403.717277,13050.5,5.16734,17401,17401,0,17401,0,5173,152.06,0,142666.5217,5356,0,17401,124253.6963,0,17401,3932,3932,683,0,0,0,0,1060,0,0,2307,0,0,0,0,716,0,0,2,2,2,0,0,2,2,0,2,0,0,0,2,0,2,0,0,0,0,2,2,2,31,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19293,0,17.76125985,88.442315,74.55734,14865.06,43.7549,49.57002967,74.55734,43.7549,5404.833422,30.80244,5169.613326,27713,4.46368,27713,27713,0,13827,0,7383,280.46,0,0,5230,0,27713,0,0,13827,4586,5207,2250,0,0,0,0,1082,0,0,2392,0,0,0,0,1070,0,0,0,0,2,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,2,4,0,39,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19294,0,17.77830845,79.95053,61.82768,6446.25,38.87544,52.70721533,61.82768,38.87544,5278.670552,22.95224,5946.590022,11977.5,1.53958,23955,23955,0,23955,0,6518,444.11,0,0,6302,0,23955,0,0,23955,5936,5936,1006,0,0,0,0,1058,0,0,2428,0,0,0,0,857,0,0,0,0,2,0,0,0,2,0,2,0,0,1,1,0,2,0,0,0,0,2,2,0,28,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19295,0,15.57161645,679.5925,2718.37,2442.92594,2718.37,679.5925,2718.37,2718.37,8625.75,0,8625.75,533.417,0,976,589,312.6125,976,1250.45,10420,593.6,1250.45,0,10420,8625.75,976,0,0,976,5627,4968,540,937,0,10991,971,4408,0,4472,4408,1902,971,0,0,754,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
19296,0,14.25061882,130.395,260.79,156.5281,260.79,0,0,0,3019,0,0,0,0,960,600,0,0,0,6142,279.36,0,0,6142,0,960,0,0,0,1448,0,180,0,0,0,0,0,0,0,1448,0,0,0,0,1146,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19297,1,18.06409839,79.15500167,72.06804,5111.71,41.0035,49.26720933,72.06804,41.0035,5343.442906,31.06454,4644.23469,21750.5,1.44686,34801,34801,0,26101,0,5455,451.72,0,65128,5880,0,34801,65128,0,26101,3932,3932,656,0,0,0,0,1069,0,0,2289,0,0,0,0,842,0,0,0,0,3,0,0,4,4,0,4,0,0,1,4,0,4,0,0,0,0,1,2,4,37,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19298,0,17.49149485,95.14471667,77.85864,8304.23,45.2362,50.405754,77.85864,45.2362,5287.441677,32.62244,4990.726504,18317.5,9.8222,36635,36635,50.87793277,36635,77.85864,5348,152.56,45.2362,0,5651,4322.947705,34801,0,9.8222,34801,3595,3595,780,2852,1834,6327,19235,1283,1834,3256,2248,1301,17401,0,1834,691,1,0,2,2,6,0,0,0,4,0,4,0,0,2,6,4,6,0,0,0,0,4,4,0,31,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
19299,0,20.23644759,93.4695,77.14586,38464.16,43.21518,50.418607,77.14586,43.21518,5402.29515,33.93068,4505.461567,40876,4.35616,54510,54510,0,27268,0,7073,415.61,0,0,5234,0,51868,0,0,25934,4672,4072,2194.512,0,2642,0,0,1080,1334,0,2354,0,0,0,0,539,1,0,1,2,4,1,0,0,4,0,4,0,0,0,5,2,7,0,2,0,0,0,0,0,64,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19300,0,15.57586626,69.44051667,72.30884,2318.89,46.16394,48.86836467,72.30884,46.16394,5367.700802,26.1449,4429.765986,20908.5,0,27869,27869,0,27869,0,6946,420.01,0,0,5338,0,27869,0,0,27869,4586,4586,212,0,0,0,0,1111,0,0,2391,0,0,0,0,726,0,0,4,4,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,34,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19301,0,20.66100721,94.15632667,77.49194,24248.83,44.35456,49.69751129,77.49194,44.35456,5420.817644,33.13738,5748.919648,39173,3.24628,52412,52412,0,26478,0,7109,584.51,0,0,5375,0,52412,0,0,26478,5936,5936,2117.08,0,0,0,0,1100,0,0,2411,0,0,0,0,807,0,0,0,2,2,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,2,4,0,60,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19302,0,18.0426648,80.95347,69.21502,3937.71,45.75232,52.403364,69.21502,45.75232,5190.503376,23.4627,4783.063321,10268.5,3.48378,20537,20537,0,20537,0,4812,455.56,0,0,4829,0,17401,0,0,17401,3525,3525,801,0,3136,0,0,1185,3136,0,2247,0,0,0,0,775,1,0,1,1,4,0,0,0,2,0,2,0,0,0,4,0,4,0,0,0,0,2,2,0,31,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19303,0,13.15672499,200.695,401.39,401.39,401.39,200.695,401.39,401.39,4750.5,0,4750.5,4750.5,0,9501,9501,0,9501,0,13641,270.96,0,0,13641,0,9501,0,0,9501,2245,2245,200,0,0,0,0,2245,0,0,2245,0,0,0,0,1007,1,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,10,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19304,0,13.77610464,622.375,2489.5,1626.54604,2489.5,622.375,2489.5,2489.5,8168,0,8168,523.146,0,971,576,0,971,0,10373,418.11,0,0,10373,0,971,0,0,971,5755,5198,391,0,0,0,0,5218,0,0,5218,0,0,0,0,953,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19305,0,27.03774271,3685.033333,11055.1,6261.73302,11055.1,1600,4800,4800,10847.33333,0,10867,539.813,0,950,593,0,886,0,10647,453.56,0,0,9911,0,950,0,0,886,4688,5076,890,0,0,0,0,4711,0,0,5207,0,0,0,0,1242,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19306,0,23.75003072,865.2055556,7786.85,7786.85,7786.85,865.2055556,7786.85,7786.85,7461.777778,0,7461.777778,33578,0,67156,67156,643.3766667,67156,5790.39,8919,309.82892,5790.39,0,8919,7779,67156,0,0,67156,5360,5360,669.306,6980,0,8653,46674,5360,0,5844,5360,5844,46674,0,0,634,1,0,3,3,9,0,0,0,9,0,9,0,0,2,5,6,9,0,0,0,0,9,9,0,80,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6
19307,0,13.44662503,355.5025,1422.01,1422.01,1422.01,355.5025,1422.01,1422.01,7325.5,0,7325.5,14651,0,29302,29302,0,29302,0,8080,282.41,0,0,8080,0,29302,0,0,29302,4609,4609,220,0,0,0,0,4609,0,0,4609,0,0,0,0,754,1,0,0,0,4,0,0,0,4,0,4,0,0,0,3,0,4,0,0,0,0,4,4,0,20,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19308,0,14.26701041,81.91137333,60.43448,1684.71,42.46302,52.225634,60.43448,42.46302,5294.416172,17.97146,5289.863126,13747,4.26544,27494,27494,0,27494,0,6440,270.56,0,0,6263,0,26478,0,0,26478,4159,4159,255,0,1016,0,0,1076,1016,0,2347,0,0,0,0,875,1,0,2,2,4,0,0,0,2,0,2,0,0,1,4,0,4,0,0,0,0,2,2,0,24,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19309,1,15.98138983,83.09466667,63.98048,3114.24,43.72654,53.148888,63.98048,43.72654,5284.066953,20.25394,6008.785307,13239,0.86714,26478,26478,129.816942,26478,63.98048,6961,454.43,43.72654,141783.2934,5378,4972.913944,26478,126235.3038,0.86714,26478,5936,5936,447,2634,0,5141,26478,1100,0,5936,2427,1373,26478,0,0,684,0,0,2,2,2,0,0,2,2,0,2,0,0,0,2,2,2,0,0,0,0,2,2,2,35,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
19310,0,14.90197729,85.08057,64.29476,2132.43,45.92096,86.47654733,64.29476,45.92096,5160.867629,18.3738,5484.566874,6131.5,1.63774,12263,12263,0,12263,0,5650,163.41,0,0,6547,0,10808,0,0,10808,5207,5207,312,0,1455,0,0,1029,1455,0,2455,0,0,0,0,800,1,0,2,2,2,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,1,1,0,28,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19311,0,17.42011405,93.36664833,76.73028,7822.67,43.8796,50.475661,76.73028,43.8796,5387.919386,32.85068,5261.11051,44104.5,5.37276,62109,62109,48.94232054,36009,76.73028,5805,158.42,43.8796,0,6215,5039.225889,62109,0,5.37276,36009,3970,4626,813,26100,0,6093,13655,1162,0,3932,2274,1341,13655,0,0,703,0,0,4,7,5,0,0,0,8,0,8,0,0,0,8,2,8,0,0,0,0,4,6,0,37,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
19312,0,16.06456872,279.0375,1116.15,1116.15,1037.04,279.0375,1116.15,1037.04,4723.25,79.11,4723.25,9446.5,79.11,18893,18893,0,18893,0,7910,182.32,0,0,7910,0,17401,0,0,17401,3453,3453,228,0,1492,0,0,3453,1492,0,3453,0,0,0,0,813,1,0,3,3,4,0,0,0,2,2,4,0,0,1,4,0,4,0,0,0,0,2,2,0,20,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19313,1,26.80191396,627.675,3766.05,2330.97004,3625.53,166.3116667,1101.86828,997.87,5917.166667,140.52,4014,1256.778,103.99828,4147,2671,21.39268765,1905,92.46416,9441,299.46,0,0,7224,4014,1578,0,92.46416,877,5064,5402,420,1284,2569,6332,1028,4331,1028,4516,3999,2411,0,0,1028,1183,1,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
19314,0,18.43151515,93.845805,77.9355,5153.69,44.35452,50.66444633,77.9355,44.35452,5334.065004,33.58098,4493.304234,10910.5,3.4246,21821,21821,51.09545766,21821,77.9355,5273,426.85802,44.35452,0,5394,3313.198765,21821,0,3.4246,21821,3615,3615,1163.1,2206,0,5445,21821,1127,0,3615,2280,1423,21821,0,0,606,0,0,1,1,4,0,0,0,4,0,4,0,0,1,3,4,4,0,0,0,0,4,4,0,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
19315,0,21.49664085,655.45875,5243.67,3854.12064,4893.53,521.09625,4168.77,3904.78,4784.875,350.14,4798.5,1973.549,263.99,5203,3545,0,3528,0,9231,177.36,0,0,10192,0,1725,0,0,1725,3360,3784,848,0,3478,0,0,3002,1793,0,3112,0,0,0,0,723,1,0,0,0,0,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19316,0,38.75052194,2727.5825,10910.33,13986.01368,7746.68,2727.5825,10910.33,7746.68,7247.25,3163.65,7247.25,3658.9,3163.65,11319,7160,2727.5825,11319,10910.33,11922,315.23,7746.68,0,11922,7247.25,4005,0,3163.65,4005,3944,3874,1566,2477,7314,11922,11319,3294,7314,3460,3294,3294,4005,0,7314,689,0,0,0,0,0,0,0,0,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2
19317,0,15.73557202,794.82,1589.64,947.91446,1589.64,794.82,1589.64,1589.64,8700.5,0,8700.5,530.925,0,966,596,0,966,0,8212,79.02,0,0,8212,0,966,0,0,966,3937,3990,313,0,0,0,0,3932,0,0,3932,0,0,0,0,935,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19318,0,19.24324466,95.88866667,80.73148,33501.81,44.35456,51.52749862,80.73148,44.35456,5441.618443,36.37692,4295.306459,41941,7.67878,57948,57948,49.27478441,32014,80.73148,7031,544.06,44.35456,0,5195,3526.869542,57948,0,7.67878,32014,4183,868,2186.22,25934,0,4730,18624,955,0,868,2332,909,18624,0,0,472,0,0,4,6,5,0,0,0,7,0,7,0,0,0,6,4,7,0,0,0,0,2,2,0,46,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4
19319,0,16.42583768,764.6425,3058.57,3058.57,2857.89,0,0,0,5841.75,200.68,0,0,0,23367,23367,0,0,0,8408,446.26,0,0,0,0,21675,0,0,0,3740,0,334,0,1692,0,0,0,0,0,3740,0,0,0,0,1202,1,0,0,1,0,0,0,0,2,2,4,0,0,0,2,0,4,0,0,0,0,0,1,0,20,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19320,0,14.56513821,977.195,3908.78,3908.78,3908.78,977.195,3908.78,3908.78,6113.25,0,6113.25,12226.5,0,24453,24453,0,24453,0,7223,267.31,0,0,7223,0,24453,0,0,24453,3777,3777,620,0,0,0,0,3777,0,0,3777,0,0,0,0,935,1,0,4,4,4,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,4,4,0,20,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19321,0,15.18506073,473.7625,1895.05,390.93038,1895.05,0,0,0,6928.25,0,0,0,0,949,594,0,0,0,8302,64.76,0,0,0,0,949,0,0,0,4451,0,31,0,0,0,0,0,0,0,4586,0,0,0,0,1084,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19322,0,11.45257596,649.3,1298.6,1298.6,1298.6,649.3,1298.6,1298.6,10837.5,0,10837.5,10837.5,0,21675,21675,649.3,21675,1298.6,10647,454.41,1298.6,0,10647,10837.5,21675,0,0,21675,5207,5207,190,2845,0,10647,21675,5207,0,5207,5207,5207,21675,0,0,687,1,0,2,2,2,0,0,0,2,0,2,0,0,0,2,2,2,0,0,0,0,2,2,0,30,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
19323,0,27.40402731,1774.675,3549.35,3549.35,3549.35,1774.675,3549.35,3549.35,8700.5,0,8700.5,8700.5,0,17401,17401,0,17401,0,8212,152.06,0,0,8212,0,17401,0,0,17401,3932,3932,722,0,0,0,0,3932,0,0,3932,0,0,0,0,808,1,0,1,1,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19324,0,18.08153593,81.90591833,74.40206,3404.99,43.62586,50.19573129,74.40206,43.62586,5247.409498,30.7762,4426.327709,22687.5,1.53504,35738,35738,51.42392176,27038,74.40206,5416,443.86,43.62586,0,5772,3543.572884,34801,0,1.53504,26101,3440,3440,727,9637,937,6280,17401,1237,937,3932,2230,1318,17401,0,0,544,1,0,1,1,4,0,0,0,4,0,4,0,0,3,5,2,5,0,0,0,0,2,2,0,33,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
19325,0,32.81110079,2347.37625,18779.01,14020.17124,18779.01,2182.86375,17462.91,17462.91,7595.875,0,7695.833333,526.899,0,967,598,2182.86375,967,17462.91,8752,263.83,17462.91,0,10961,7895.75,967,0,0,967,4954,4966,2076.498,961,0,10961,967,4954,0,4307,5505,4954,967,0,0,683,0.5,0,0,0,0,0,0,0,8,0,8,0,0.5,0,0,0,0,0,0,0,0,0,0,0,120,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4
19326,0,18.77590731,408.1133333,1224.34,959.75,1224.34,0,0,0,6317.666667,0,0,0,0,18953,18953,0,0,0,7172,572.6,0,0,0,0,18953,0,0,0,1902,0,400,0,0,0,0,0,0,0,1902,0,0,0,0,1091,1,0,0,3,0,0,0,0,3,0,3,0,0,0,1,0,3,0,0,0,0,0,3,0,20,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19327,0,27.05035518,2331.94625,18655.57,13169.16428,18655.57,2331.94625,18655.57,18655.57,5947.125,0,5951.666667,519.731,0,958,583,0,958,0,8768,284.01,0,0,8768,0,958,0,0,958,4089,4411,2149.534,0,0,0,0,4460,0,0,4460,0,0,0,0,996,0.25,0,0,0,0,0,0,0,8,0,8,0,0.75,0,0,0,0,0,0,0,0,0,0,0,100,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19328,0,19.32313194,88.240875,75.85354,4931.47,45.08186,48.808036,75.85354,45.08186,5086.530115,30.77168,4656.824209,30481.5,3.33812,40840,40840,0,20717,0,6460,446.72,0,27047.1161,6231,0,38117,0,0,20717,2836,3546,613,0,2723,0,0,1471,0,0,1801,0,0,0,0,1064,1,0,0,3,4,0,0,4,6,0,6,0,0,4,6,0,8,0,0,0,0,2,4,0,58,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19329,0,25.05538721,15918.495,31836.99,23146.6796,31836.99,0,0,0,10837.5,0,0,0,0,959,572,0,0,0,10647,503.56,0,0,0,0,959,0,0,0,4109,0,2255.01,0,0,0,0,0,0,0,5207,0,0,0,0,1324,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19330,0,15.77935141,83.61327167,70.86246,2289.6,44.60762,50.42065533,70.86246,44.60762,5327.742985,26.25484,5171.53186,17400,5.53954,26100,26100,0,17400,0,5231,157.12,0,0,5353,0,26100,0,0,17400,3932,3932,451,0,0,0,0,1075,0,0,2306,0,0,0,0,1018,0,0,1,1,2,0,0,0,3,0,3,0,0,1,3,0,3,0,0,0,0,1,2,0,28,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19331,0,19.68408954,79.30451667,77.36942,2374.36,48.10506,50.91931467,77.36942,48.10506,4657.407628,29.26436,3959.599535,24319.5,2.49872,48639,48639,49.11464153,48639,77.36942,6246,280.76,48.10506,0,6522,3222.005218,48026,0,2.49872,48026,2460,2460,150,3524,613,6252,29747,1279,613,2979,1485,1395,29134,0,613,380,1,0,2,2,9,0,0,0,8,0,8,0,0,0,8,6,9,0,0,0,0,4,4,0,70,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5
19332,0,13.28770739,310.62,931.86,281.2307,931.86,0,0,0,4839.333333,0,0,0,0,963,571,0,0,0,7428,438.16,0,0,0,0,963,0,0,0,4113,0,240,0,0,0,0,0,0,0,3907,0,0,0,0,1258,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19333,0,27.65200676,685.6475,5485.18,5485.18,4388.51,274.39625,2195.17,2195.17,6340.375,1096.67,6307.2,34955,0,50723,50723,48.2625,31536,386.1,10037,450.32,386.1,50385.27273,10363,9650,49590,50385.27273,0,31536,3108,3435,300,19187,1133,12065,9650,3435,0,3934,3108,2359,9650,50385.27273,0,592,1,0,4,6,5,0,2,11,7,1,8,0,0,0,8,1,8,0,0,0,0,4,6,11,60,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
19334,0,28.6417974,8532.81,34131.24,34131.24,34131.24,5950,23800,23800,13103,0,13239,39173,0,52412,52412,0,26478,0,14838,544.26,0,0,14838,0,52412,0,0,26478,5936,5936,2110.782,0,0,0,0,5936,0,0,5936,0,0,0,0,765,0,0,0,0,2,0,0,0,4,0,4,0,1,0,2,0,4,0,0,0,0,1,1,0,100,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
19335,1,19.03363677,76.387605,74.66522,7535.9,39.0933,49.84580333,74.66522,39.0933,5345.611138,35.57192,5550.229605,21766,6.44646,43532,43532,0,43532,0,6881,276.61,0,0,5423,0,43532,0,0,43532,5080,5080,820,0,0,0,0,1116,0,0,2413,0,0,0,0,923,0,0,5,5,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,41,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19336,0,17.684345,81.642365,71.67408,3471.8,40.74782,49.62620167,71.67408,40.74782,5380.467823,30.92626,4208.066105,14850,2.02818,29700,29700,0,29700,0,6080,564.4,0,0,6316,0,29700,0,0,29700,4066,4066,725,0,0,0,0,1085,0,0,2296,0,0,0,0,733,0,0,2,2,4,0,0,0,4,0,4,0,0,1,4,0,4,0,0,0,0,4,4,0,34,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19337,0,16.24317942,82.38107667,64.81866,3940.32,44.27774,52.69228933,64.81866,44.27774,5216.209329,20.54092,5592.869984,10837.5,0,21675,21675,0,21675,0,6572,455.61,0,0,6310,0,21675,0,0,21675,5207,5207,625,0,0,0,0,1055,0,0,2431,0,0,0,0,1018,0,0,1,1,2,0,0,0,2,0,2,0,0,1,2,0,2,0,0,0,0,1,1,0,32,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19338,0,16.653212,91.13812333,75.90102,1373.16,46.76306,50.564768,75.90102,46.76306,5285.678659,29.13796,4209.682224,9710,0,19420,19420,48.37451338,19420,75.90102,5783,427.26,46.76306,0,6066,2876.4071,19420,0,0,19420,3382,3382,246,1450,0,5496,495,1073,0,1936,2254,715,495,0,0,482,0,0,2,2,4,0,0,0,4,0,4,0,0,0,4,1,4,0,0,0,0,3,3,0,36,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
19339,0,19.05437244,74.56096,61.56084,7150.28,39.95748,86.6902,61.56084,39.95748,1773.208722,21.60336,2028.856825,6544,11.03262,13088,13088,0,13088,0,5132,228.11,0,0,5360,0,13088,0,0,13088,321,867,1047,0,0,0,0,379,0,0,406,0,0,0,0,861,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,26,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
